ENSG00000000419	DPM1
ENSG00000104863	LIN7B
ENSG00000104870	FCGRT
ENSG00000104881	PPP1R13L
ENSG00000104884	ERCC2
ENSG00000104897	SF3A2
ENSG00000104915	STX10
ENSG00000104938	CLEC4M
ENSG00000104946	TBC1D17
ENSG00000104969	SGTA
ENSG00000104973	MED25
ENSG00000104980	TIMM44
ENSG00000105011	ASF1B
ENSG00000105053	VRK3
ENSG00000105063	PPP6R1
ENSG00000105085	MED26
ENSG00000105127	AKAP8
ENSG00000105173	CCNE1
ENSG00000105176	URI1
ENSG00000105193	RPS16
ENSG00000105197	TIMM50
ENSG00000105202	FBL
ENSG00000105204	DYRK1B
ENSG00000105220	GPI
ENSG00000105223	PLD3
ENSG00000105229	PIAS4
ENSG00000105254	TBCB
ENSG00000105258	POLR2I
ENSG00000105281	SLC1A5
ENSG00000105323	HNRNPUL1
ENSG00000105327	BBC3
ENSG00000105355	PLIN3
ENSG00000105357	MYH14
ENSG00000105372	RPS19
ENSG00000105373	GLTSCR2
ENSG00000105379	ETFB
ENSG00000105392	CRX
ENSG00000105393	BABAM1
ENSG00000105397	TYK2
ENSG00000105401	CDC37
ENSG00000105404	RABAC1
ENSG00000105409	ATP1A3
ENSG00000105429	MEGF8
ENSG00000105447	GRWD1
ENSG00000105497	ZNF175
ENSG00000105499	PLA2G4C
ENSG00000105514	RAB3D
ENSG00000105518	TMEM205
ENSG00000105568	PPP2R1A
ENSG00000105576	TNPO2
ENSG00000105607	GCDH
ENSG00000105613	MAST1
ENSG00000105618	PRPF31
ENSG00000105639	JAK3
ENSG00000105640	RPL18A
ENSG00000105647	PIK3R2
ENSG00000105655	ISYNA1
ENSG00000105662	CRTC1
ENSG00000105669	COPE
ENSG00000105671	DDX49
ENSG00000105676	ARMC6
ENSG00000105679	GAPDHS
ENSG00000105695	MAG
ENSG00000105698	USF2
ENSG00000105701	FKBP8
ENSG00000105707	HPN
ENSG00000105723	GSK3A
ENSG00000105726	ATP13A1
ENSG00000105793	GTPBP10
ENSG00000105810	CDK6
ENSG00000105854	PON2
ENSG00000105855	ITGB8
ENSG00000105879	CBLL1
ENSG00000105887	MTPN
ENSG00000105939	ZC3HAV1
ENSG00000105953	OGDH
ENSG00000105968	H2AFV
ENSG00000105971	CAV2
ENSG00000105974	CAV1
ENSG00000105993	DNAJB6
ENSG00000106004	HOXA5
ENSG00000106009	BRAT1
ENSG00000106028	SSBP1
ENSG00000106052	TAX1BP1
ENSG00000106066	CPVL
ENSG00000106105	GARS
ENSG00000106144	CASP2
ENSG00000106153	CHCHD2
ENSG00000106211	HSPB1
ENSG00000106246	PTCD1
ENSG00000106263	EIF3B
ENSG00000106290	TAF6
ENSG00000106299	WASL
ENSG00000106305	AIMP2
ENSG00000106333	PCOLCE
ENSG00000106366	SERPINE1
ENSG00000106397	PLOD3
ENSG00000106399	RPA3
ENSG00000106459	NRF1
ENSG00000106462	EZH2
ENSG00000106546	AHR
ENSG00000106554	CHCHD3
ENSG00000106588	PSMA2
ENSG00000106591	MRPL32
ENSG00000106628	POLD2
ENSG00000106638	TBL2
ENSG00000106682	EIF4H
ENSG00000106723	SPIN1
ENSG00000106771	TMEM245
ENSG00000106799	TGFBR1
ENSG00000106803	SEC61B
ENSG00000106927	AMBP
ENSG00000106991	ENG
ENSG00000107164	FUBP3
ENSG00000107175	CREB3
ENSG00000107185	RGP1
ENSG00000107186	MPDZ
ENSG00000107201	DDX58
ENSG00000107262	BAG1
ENSG00000107290	SETX
ENSG00000107295	SH3GL2
ENSG00000107338	SHB
ENSG00000107485	GATA3
ENSG00000107566	ERLIN1
ENSG00000107581	EIF3A
ENSG00000107611	CUBN
ENSG00000107651	SEC23IP
ENSG00000107669	ATE1
ENSG00000107672	NSMCE4A
ENSG00000107796	ACTA2
ENSG00000107815	C10orf2
ENSG00000107816	LZTS2
ENSG00000107819	SFXN3
ENSG00000107829	FBXW4
ENSG00000107833	NPM3
ENSG00000107854	TNKS2
ENSG00000107862	GBF1
ENSG00000107897	ACBD5
ENSG00000107929	LARP4B
ENSG00000107937	GTPBP4
ENSG00000107951	MTPAP
ENSG00000108010	GLRX3
ENSG00000108055	SMC3
ENSG00000108061	SHOC2
ENSG00000108064	TFAM
ENSG00000108094	CUL2
ENSG00000108106	UBE2S
ENSG00000108107	RPL28
ENSG00000108256	NUFIP2
ENSG00000108298	RPL19
ENSG00000108306	FBXL20
ENSG00000108312	UBTF
ENSG00000108344	PSMD3
ENSG00000108349	CASC3
ENSG00000108424	KPNB1
ENSG00000108433	GOSR2
ENSG00000108465	CDK5RAP3
ENSG00000108469	RECQL5
ENSG00000108479	GALK1
ENSG00000108506	INTS2
ENSG00000108515	ENO3
ENSG00000108518	PFN1
ENSG00000108523	RNF167
ENSG00000108528	SLC25A11
ENSG00000108559	NUP88
ENSG00000108561	C1QBP
ENSG00000108582	CPD
ENSG00000108587	GOSR1
ENSG00000108588	CCDC47
ENSG00000108622	ICAM2
ENSG00000108651	UTP6
ENSG00000108654	DDX5
ENSG00000108671	PSMD11
ENSG00000108679	LGALS3BP
ENSG00000108691	CCL2
ENSG00000108702	CCL1
ENSG00000108753	HNF1B
ENSG00000108771	DHX58
ENSG00000108773	KAT2A
ENSG00000108774	RAB5C
ENSG00000108788	MLX
ENSG00000108797	CNTNAP1
ENSG00000108828	VAT1
ENSG00000108829	LRRC59
ENSG00000108840	HDAC5
ENSG00000108848	LUC7L3
ENSG00000108852	MPP2
ENSG00000108854	SMURF2
ENSG00000108883	EFTUD2
ENSG00000108946	PRKAR1A
ENSG00000108947	EFNB3
ENSG00000108953	YWHAE
ENSG00000109016	DHRS7B
ENSG00000109062	SLC9A3R1
ENSG00000109111	SUPT6H
ENSG00000109113	RAB34
ENSG00000109133	TMEM33
ENSG00000109171	SLAIN2
ENSG00000109180	OCIAD1
ENSG00000109184	DCUN1D4
ENSG00000109320	NFKB1
ENSG00000109458	GAB1
ENSG00000109475	RPL34
ENSG00000109501	WFS1
ENSG00000109519	GRPEL1
ENSG00000109536	FRG1
ENSG00000109606	DHX15
ENSG00000109618	SEPSECS
ENSG00000109670	FBXW7
ENSG00000109685	WHSC1
ENSG00000109736	MFSD10
ENSG00000109738	GLRB
ENSG00000109805	NCAPG
ENSG00000109814	UGDH
ENSG00000109819	PPARGC1A
ENSG00000109846	CRYAB
ENSG00000109854	HTATIP2
ENSG00000109919	MTCH2
ENSG00000109920	FNBP4
ENSG00000109971	HSPA8
ENSG00000110048	OSBP
ENSG00000110057	UNC93B1
ENSG00000110075	PPP6R3
ENSG00000110076	NRXN2
ENSG00000110080	ST3GAL4
ENSG00000110090	CPT1A
ENSG00000110092	CCND1
ENSG00000110104	CCDC86
ENSG00000110107	PRPF19
ENSG00000110108	TMEM109
ENSG00000110169	HPX
ENSG00000110195	FOLR1
ENSG00000110321	EIF4G2
ENSG00000110324	IL10RA
ENSG00000110330	BIRC2
ENSG00000110367	DDX6
ENSG00000110395	CBL
ENSG00000110400	PVRL1
ENSG00000110429	FBXO3
ENSG00000110435	PDHX
ENSG00000110442	COMMD9
ENSG00000110497	AMBRA1
ENSG00000110628	SLC22A18
ENSG00000110651	CD81
ENSG00000110660	SLC35F2
ENSG00000110700	RPS13
ENSG00000110711	AIP
ENSG00000110713	NUP98
ENSG00000110717	NDUFS8
ENSG00000110768	GTF2H1
ENSG00000110777	POU2AF1
ENSG00000110801	PSMD9
ENSG00000110841	PPFIBP1
ENSG00000110852	CLEC2B
ENSG00000110876	SELPLG
ENSG00000110917	MLEC
ENSG00000110955	ATP5B
ENSG00000110958	PTGES3
ENSG00000111057	KRT18
ENSG00000111077	TENC1
ENSG00000111087	GLI1
ENSG00000111144	LTA4H
ENSG00000111196	MAGOHB
ENSG00000111199	TRPV4
ENSG00000111206	FOXM1
ENSG00000111215	PRR4
ENSG00000111231	GPN3
ENSG00000111237	VPS29
ENSG00000111269	CREBL2
ENSG00000111276	CDKN1B
ENSG00000111321	LTBR
ENSG00000111328	CDK2AP1
ENSG00000111331	OAS3
ENSG00000111335	OAS2
ENSG00000111358	GTF2H3
ENSG00000111361	EIF2B1
ENSG00000111364	DDX55
ENSG00000111424	VDR
ENSG00000111445	RFC5
ENSG00000111530	CAND1
ENSG00000111537	IFNG
ENSG00000111581	NUP107
ENSG00000111596	CNOT2
ENSG00000111602	TIMELESS
ENSG00000111605	CPSF6
ENSG00000111640	GAPDH
ENSG00000111641	NOP2
ENSG00000111642	CHD4
ENSG00000111652	COPS7A
ENSG00000111653	ING4
ENSG00000111664	GNB3
ENSG00000111666	CHPT1
ENSG00000111669	TPI1
ENSG00000111670	GNPTAB
ENSG00000111674	ENO2
ENSG00000111679	PTPN6
ENSG00000111684	LPCAT3
ENSG00000111701	APOBEC1
ENSG00000111711	GOLT1B
ENSG00000111716	LDHB
ENSG00000111727	HCFC2
ENSG00000111729	CLEC4A
ENSG00000111731	C2CD5
ENSG00000111732	AICDA
ENSG00000111783	RFX4
ENSG00000111786	SRSF9
ENSG00000111802	TDP2
ENSG00000111859	NEDD9
ENSG00000111875	ASF1A
ENSG00000111880	RNGTT
ENSG00000111897	SERINC1
ENSG00000111906	HDDC2
ENSG00000111911	HINT3
ENSG00000111912	NCOA7
ENSG00000111981	ULBP1
ENSG00000112079	STK38
ENSG00000112081	SRSF3
ENSG00000112118	MCM3
ENSG00000112130	RNF8
ENSG00000112159	MDN1
ENSG00000112167	SAYSD1
ENSG00000112208	BAG2
ENSG00000112242	E2F3
ENSG00000112282	MED23
ENSG00000112290	WASF1
ENSG00000112306	RPS12
ENSG00000112335	SNX3
ENSG00000112343	TRIM38
ENSG00000112486	CCR6
ENSG00000112531	QKI
ENSG00000112559	MDFI
ENSG00000112576	CCND3
ENSG00000112578	BYSL
ENSG00000112592	TBP
ENSG00000112640	PPP2R5D
ENSG00000112655	PTK7
ENSG00000112658	SRF
ENSG00000112659	CUL9
ENSG00000112685	EXOC2
ENSG00000112697	TMEM30A
ENSG00000112699	GMDS
ENSG00000112739	PRPF4B
ENSG00000112855	HARS2
ENSG00000112981	NME5
ENSG00000112983	BRD8
ENSG00000112984	KIF20A
ENSG00000113013	HSPA9
ENSG00000113048	MRPS27
ENSG00000113068	PFDN1
ENSG00000113083	LOX
ENSG00000113140	SPARC
ENSG00000113141	IK
ENSG00000113194	FAF2
ENSG00000113249	HAVCR1
ENSG00000113263	ITK
ENSG00000113282	CLINT1
ENSG00000113300	CNOT6
ENSG00000113312	TTC1
ENSG00000113318	MSH3
ENSG00000113360	DROSHA
ENSG00000113368	LMNB1
ENSG00000113384	GOLPH3
ENSG00000113387	SUB1
ENSG00000113407	TARS
ENSG00000113456	RAD1
ENSG00000113494	PRLR
ENSG00000113522	RAD50
ENSG00000113558	SKP1
ENSG00000113569	NUP155
ENSG00000113575	PPP2CA
ENSG00000113580	NR3C1
ENSG00000113583	C5orf15
ENSG00000113594	LIFR
ENSG00000113595	TRIM23
ENSG00000113600	C9
ENSG00000113643	RARS
ENSG00000113648	H2AFY
ENSG00000113649	TCERG1
ENSG00000113657	DPYSL3
ENSG00000113712	CSNK1A1
ENSG00000113719	ERGIC1
ENSG00000113721	PDGFRB
ENSG00000113734	BNIP1
ENSG00000113758	DBN1
ENSG00000113761	ZNF346
ENSG00000113810	SMC4
ENSG00000113845	TIMMDC1
ENSG00000113916	BCL6
ENSG00000113971	NPHP3
ENSG00000114013	CD86
ENSG00000114023	FAM162A
ENSG00000114030	KPNA1
ENSG00000114054	PCCB
ENSG00000114062	UBE3A
ENSG00000114098	ARMC8
ENSG00000114125	RNF7
ENSG00000114126	TFDP2
ENSG00000114127	XRN1
ENSG00000114166	KAT2B
ENSG00000114251	WNT5A
ENSG00000114302	PRKAR2A
ENSG00000114331	ACAP2
ENSG00000114353	GNAI2
ENSG00000114354	TFG
ENSG00000114374	USP9Y
ENSG00000114391	RPL24
ENSG00000114416	FXR1
ENSG00000114439	BBX
ENSG00000114446	IFT57
ENSG00000114450	GNB4
ENSG00000114491	UMPS
ENSG00000114503	NCBP2
ENSG00000114520	SNX4
ENSG00000114573	ATP6V1A
ENSG00000114686	MRPL3
ENSG00000114698	PLSCR4
ENSG00000114738	MAPKAPK3
ENSG00000114742	WDR48
ENSG00000114841	DNAH1
ENSG00000114850	SSR3
ENSG00000114867	EIF4G1
ENSG00000114902	SPCS1
ENSG00000114942	EEF1B2
ENSG00000114978	MOB1A
ENSG00000115009	CCL20
ENSG00000115020	PIKFYVE
ENSG00000115053	NCL
ENSG00000115084	SLC35F5
ENSG00000115085	ZAP70
ENSG00000115107	STEAP3
ENSG00000115109	EPB41L5
ENSG00000115128	SF3B14
ENSG00000115159	GPD2
ENSG00000115163	CENPA
ENSG00000115165	CYTIP
ENSG00000115207	GTF3C2
ENSG00000115211	EIF2B4
ENSG00000115216	NRBP1
ENSG00000115221	ITGB6
ENSG00000115232	ITGA4
ENSG00000115233	PSMD14
ENSG00000115234	SNX17
ENSG00000115241	PPM1G
ENSG00000115267	IFIH1
ENSG00000115268	RPS15
ENSG00000115275	MOGS
ENSG00000115286	NDUFS7
ENSG00000115295	CLIP4
ENSG00000115306	SPTBN1
ENSG00000115307	AUP1
ENSG00000115310	RTN4
ENSG00000115317	HTRA2
ENSG00000115325	DOK1
ENSG00000115339	GALNT3
ENSG00000115350	POLE4
ENSG00000115355	CCDC88A
ENSG00000115363	EVA1A
ENSG00000115364	MRPL19
ENSG00000115365	LANCL1
ENSG00000115380	EFEMP1
ENSG00000115414	FN1
ENSG00000115415	STAT1
ENSG00000115484	CCT4
ENSG00000115486	GGCX
ENSG00000115524	SF3B1
ENSG00000115540	MOB4
ENSG00000115541	HSPE1
ENSG00000115548	KDM3A
ENSG00000115604	IL18R1
ENSG00000115641	FHL2
ENSG00000115657	ABCB6
ENSG00000115677	HDLBP
ENSG00000115685	PPP1R7
ENSG00000115756	HPCAL1
ENSG00000115758	ODC1
ENSG00000115760	BIRC6
ENSG00000115808	STRN
ENSG00000115816	CEBPZ
ENSG00000115839	RAB3GAP1
ENSG00000115840	SLC25A12
ENSG00000115866	DARS
ENSG00000115875	SRSF7
ENSG00000115884	SDC1
ENSG00000115902	SLC1A4
ENSG00000115942	ORC2
ENSG00000115944	COX7A2L
ENSG00000115946	PNO1
ENSG00000115947	ORC4
ENSG00000115966	ATF2
ENSG00000115970	THADA
ENSG00000115977	AAK1
ENSG00000116001	TIA1
ENSG00000116005	PCYOX1
ENSG00000116017	ARID3A
ENSG00000116030	SUMO1
ENSG00000116031	CD207
ENSG00000116062	MSH6
ENSG00000116106	EPHA4
ENSG00000116120	FARSB
ENSG00000116133	DHCR24
ENSG00000116138	DNAJC16
ENSG00000116161	CACYBP
ENSG00000116209	TMEM59
ENSG00000116237	ICMT
ENSG00000116251	RPL22
ENSG00000116254	CHD5
ENSG00000116260	QSOX1
ENSG00000116266	STXBP3
ENSG00000116273	PHF13
ENSG00000116337	AMPD2
ENSG00000116350	SRSF4
ENSG00000116406	EDEM3
ENSG00000116455	WDR77
ENSG00000116459	ATP5F1
ENSG00000116473	RAP1A
ENSG00000116478	HDAC1
ENSG00000116489	CAPZA1
ENSG00000116521	SCAMP3
ENSG00000116560	SFPQ
ENSG00000116584	ARHGEF2
ENSG00000116604	MEF2D
ENSG00000116641	DOCK7
ENSG00000116661	FBXO2
ENSG00000116663	FBXO6
ENSG00000116670	MAD2L2
ENSG00000116679	IVNS1ABP
ENSG00000116685	KIAA2013
ENSG00000116717	GADD45A
ENSG00000116729	WLS
ENSG00000116747	TROVE2
ENSG00000116750	UCHL5
ENSG00000116752	BCAS2
ENSG00000116754	SRSF11
ENSG00000116793	PHTF1
ENSG00000116809	ZBTB17
ENSG00000116833	NR5A2
ENSG00000116852	KIF21B
ENSG00000116871	MAP7D1
ENSG00000116898	MRPS15
ENSG00000116906	GNPAT
ENSG00000116984	MTR
ENSG00000117054	ACADM
ENSG00000117090	SLAMF1
ENSG00000117118	SDHB
ENSG00000117143	UAP1
ENSG00000117155	SSX2IP
ENSG00000117228	GBP1
ENSG00000117298	ECE1
ENSG00000117305	HMGCL
ENSG00000117322	CR2
ENSG00000117335	CD46
ENSG00000117360	PRPF3
ENSG00000117385	LEPRE1
ENSG00000117394	SLC2A1
ENSG00000117395	EBNA1BP2
ENSG00000117399	CDC20
ENSG00000117450	PRDX1
ENSG00000117461	PIK3R3
ENSG00000117472	TSPAN1
ENSG00000117479	SLC19A2
ENSG00000117519	CNN3
ENSG00000117523	PRRC2C
ENSG00000117528	ABCD3
ENSG00000117569	PTBP2
ENSG00000117586	TNFSF4
ENSG00000117592	PRDX6
ENSG00000117593	DARS2
ENSG00000117601	SERPINC1
ENSG00000117602	RCAN3
ENSG00000117616	C1orf63
ENSG00000117632	STMN1
ENSG00000117676	RPS6KA1
ENSG00000117707	PROX1
ENSG00000117748	RPA2
ENSG00000117758	STX12
ENSG00000117868	ESYT2
ENSG00000117899	MESDC2
ENSG00000117906	RCN2
ENSG00000117983	MUC5B
ENSG00000117984	CTSD
ENSG00000118137	APOA1
ENSG00000118181	RPS25
ENSG00000118200	CAMSAP2
ENSG00000118217	ATF6
ENSG00000118246	FASTKD2
ENSG00000118260	CREB1
ENSG00000118363	SPCS2
ENSG00000118495	PLAGL1
ENSG00000118503	TNFAIP3
ENSG00000118508	RAB32
ENSG00000118513	MYB
ENSG00000118526	TCF21
ENSG00000118579	MED28
ENSG00000118640	VAMP8
ENSG00000118689	FOXO3
ENSG00000118705	RPN2
ENSG00000118762	PKD2
ENSG00000118873	RAB3GAP2
ENSG00000118898	PPL
ENSG00000118900	UBN1
ENSG00000118971	CCND2
ENSG00000119041	GTF3C3
ENSG00000119138	KLF9
ENSG00000119139	TJP2
ENSG00000119203	CPSF3
ENSG00000119285	HEATR1
ENSG00000119314	PTBP3
ENSG00000119318	RAD23B
ENSG00000119321	FKBP15
ENSG00000119326	CTNNAL1
ENSG00000119335	SET
ENSG00000119383	PPP2R4
ENSG00000119396	RAB14
ENSG00000119401	TRIM32
ENSG00000119414	PPP6C
ENSG00000119421	NDUFA8
ENSG00000119537	KDSR
ENSG00000119655	NPC2
ENSG00000119686	FLVCR2
ENSG00000119689	DLST
ENSG00000119705	SLIRP
ENSG00000119707	RBM25
ENSG00000119718	EIF2B2
ENSG00000119725	ZNF410
ENSG00000119772	DNMT3A
ENSG00000119777	TMEM214
ENSG00000119782	FKBP1B
ENSG00000119801	YPEL5
ENSG00000119812	FAM98A
ENSG00000119820	YIPF4
ENSG00000119906	FAM178A
ENSG00000119912	IDE
ENSG00000119969	HELLS
ENSG00000120053	GOT1
ENSG00000120149	MSX2
ENSG00000120254	MTHFD1L
ENSG00000120265	PCMT1
ENSG00000120328	PCDHB12
ENSG00000120333	MRPS14
ENSG00000120438	TCP1
ENSG00000120451	SNX19
ENSG00000120509	PDZD11
ENSG00000120533	ENY2
ENSG00000120539	MASTL
ENSG00000120594	PLXDC2
ENSG00000120647	CCDC77
ENSG00000120656	TAF12
ENSG00000120693	SMAD9
ENSG00000120694	HSPH1
ENSG00000120697	ALG5
ENSG00000120705	ETF1
ENSG00000120708	TGFBI
ENSG00000120725	SIL1
ENSG00000120727	PAIP2
ENSG00000120738	EGR1
ENSG00000120756	PLS1
ENSG00000120798	NR2C1
ENSG00000120802	TMPO
ENSG00000120805	ARL1
ENSG00000120837	NFYB
ENSG00000120885	CLU
ENSG00000120889	TNFRSF10B
ENSG00000120896	SORBS3
ENSG00000120910	PPP3CC
ENSG00000120913	PDLIM2
ENSG00000120925	RNF170
ENSG00000120942	UBIAD1
ENSG00000120948	TARDBP
ENSG00000121022	COPS5
ENSG00000121053	EPX
ENSG00000121057	AKAP1
ENSG00000121060	TRIM25
ENSG00000121067	SPOP
ENSG00000121068	TBX2
ENSG00000121152	NCAPH
ENSG00000121236	TRIM6
ENSG00000121274	PAPD5
ENSG00000121297	TSHZ3
ENSG00000121390	PSPC1
ENSG00000121440	PDZRN3
ENSG00000121486	TRMT1L
ENSG00000121552	CSTA
ENSG00000121594	CD80
ENSG00000121653	MAPK8IP1
ENSG00000121749	TBC1D15
ENSG00000121766	ZCCHC17
ENSG00000121769	FABP3
ENSG00000121774	KHDRBS1
ENSG00000121807	CCR2
ENSG00000121848	RNF115
ENSG00000121864	ZNF639
ENSG00000121879	PIK3CA
ENSG00000121892	PDS5A
ENSG00000121940	CLCC1
ENSG00000121966	CXCR4
ENSG00000122026	RPL21
ENSG00000122068	FYTTD1
ENSG00000122126	OCRL
ENSG00000122140	MRPS2
ENSG00000122194	PLG
ENSG00000122218	COPA
ENSG00000122257	RBBP6
ENSG00000122378	FAM213A
ENSG00000122406	RPL5
ENSG00000122484	RPAP2
ENSG00000122512	PMS2
ENSG00000122550	KLHL7
ENSG00000122565	CBX3
ENSG00000122566	HNRNPA2B1
ENSG00000122642	FKBP9
ENSG00000122692	SMU1
ENSG00000122694	GLIPR2
ENSG00000122705	CLTA
ENSG00000122741	DCAF10
ENSG00000122779	TRIM24
ENSG00000122786	CALD1
ENSG00000122852	SFTPA1
ENSG00000122870	BICC1
ENSG00000122877	EGR2
ENSG00000122882	ECD
ENSG00000122884	P4HA1
ENSG00000122958	VPS26A
ENSG00000122970	IFT81
ENSG00000123064	DDX54
ENSG00000123080	CDKN2C
ENSG00000123091	RNF11
ENSG00000123124	WWP1
ENSG00000123130	ACOT9
ENSG00000123131	PRDX4
ENSG00000123136	DDX39A
ENSG00000123143	PKN1
ENSG00000123144	C19orf43
ENSG00000123159	GIPC1
ENSG00000123240	OPTN
ENSG00000123268	ATF1
ENSG00000123297	TSFM
ENSG00000123338	NCKAP1L
ENSG00000123349	PFDN5
ENSG00000123352	SPATS2
ENSG00000123358	NR4A1
ENSG00000123374	CDK2
ENSG00000123384	LRP1
ENSG00000123395	C12orf44
ENSG00000123415	SMUG1
ENSG00000123416	TUBA1B
ENSG00000123444	KBTBD4
ENSG00000123505	AMD1
ENSG00000123545	NDUFAF4
ENSG00000123560	PLP1
ENSG00000123562	MORF4L2
ENSG00000123595	RAB9A
ENSG00000123609	NMI
ENSG00000123684	LPGAT1
ENSG00000123728	RAP2C
ENSG00000123815	ADCK4
ENSG00000123836	PFKFB2
ENSG00000123838	C4BPA
ENSG00000123908	AGO2
ENSG00000123977	DAW1
ENSG00000123983	ACSL3
ENSG00000123989	CHPF
ENSG00000124067	SLC12A4
ENSG00000124074	ENKD1
ENSG00000124102	PI3
ENSG00000124107	SLPI
ENSG00000124145	SDC4
ENSG00000124151	NCOA3
ENSG00000124155	PIGT
ENSG00000124160	NCOA5
ENSG00000124164	VAPB
ENSG00000124177	CHD6
ENSG00000124181	PLCG1
ENSG00000124193	SRSF6
ENSG00000124198	ARFGEF2
ENSG00000124207	CSE1L
ENSG00000124214	STAU1
ENSG00000124256	ZBP1
ENSG00000124299	PEPD
ENSG00000124333	VAMP7
ENSG00000124357	NAGK
ENSG00000124422	USP22
ENSG00000124486	USP9X
ENSG00000124532	MRS2
ENSG00000124535	WRNIP1
ENSG00000124562	SNRPC
ENSG00000124571	XPO5
ENSG00000124575	HIST1H1D
ENSG00000124610	HIST1H1A
ENSG00000124614	RPS10
ENSG00000124635	HIST1H2BJ
ENSG00000124659	TBCC
ENSG00000124664	SPDEF
ENSG00000124762	CDKN1A
ENSG00000124766	SOX4
ENSG00000124783	SSR1
ENSG00000124784	RIOK1
ENSG00000124787	RPP40
ENSG00000124789	NUP153
ENSG00000124795	DEK
ENSG00000124802	EEF1E1
ENSG00000124831	LRRFIP1
ENSG00000124882	EREG
ENSG00000124942	AHNAK
ENSG00000125107	CNOT1
ENSG00000125148	MT2A
ENSG00000125257	ABCC4
ENSG00000125266	EFNB2
ENSG00000125304	TM9SF2
ENSG00000125347	IRF1
ENSG00000125354	SEPT6
ENSG00000125414	MYH2
ENSG00000125447	GGA3
ENSG00000125450	NUP85
ENSG00000125454	SLC25A19
ENSG00000125457	MIF4GD
ENSG00000125458	NT5C
ENSG00000125484	GTF3C4
ENSG00000125505	MBOAT7
ENSG00000125538	IL1B
ENSG00000125651	GTF2F1
ENSG00000125656	CLPP
ENSG00000125676	THOC2
ENSG00000125686	MED1
ENSG00000125691	RPL23
ENSG00000125730	C3
ENSG00000125740	FOSB
ENSG00000125743	SNRPD2
ENSG00000125780	TGM3
ENSG00000125798	FOXA2
ENSG00000125810	CD93
ENSG00000125817	CENPB
ENSG00000125826	RBCK1
ENSG00000125827	TMX4
ENSG00000125835	SNRPB
ENSG00000125844	RRBP1
ENSG00000125868	DSTN
ENSG00000125870	SNRPB2
ENSG00000125871	MGME1
ENSG00000125875	TBC1D20
ENSG00000125901	MRPS26
ENSG00000125912	NCLN
ENSG00000125931	CITED1
ENSG00000125944	HNRNPR
ENSG00000125952	MAX
ENSG00000125968	ID1
ENSG00000125970	RALY
ENSG00000125977	EIF2S2
ENSG00000125991	ERGIC3
ENSG00000125999	BPIFB1
ENSG00000126016	AMOT
ENSG00000126062	TMEM115
ENSG00000126067	PSMB2
ENSG00000126107	HECTD3
ENSG00000126214	KLC1
ENSG00000126218	F10
ENSG00000126226	PCID2
ENSG00000126247	CAPNS1
ENSG00000126254	RBM42
ENSG00000126267	COX6B1
ENSG00000126351	THRA
ENSG00000126353	CCR7
ENSG00000126432	PRDX5
ENSG00000126456	IRF3
ENSG00000126457	PRMT1
ENSG00000126458	RRAS
ENSG00000126561	STAT5A
ENSG00000126581	BECN1
ENSG00000126602	TRAP1
ENSG00000126746	ZNF384
ENSG00000126756	UXT
ENSG00000126759	CFP
ENSG00000126767	ELK1
ENSG00000126773	PCNXL4
ENSG00000126787	DLGAP5
ENSG00000126803	HSPA2
ENSG00000126858	RHOT1
ENSG00000126870	WDR60
ENSG00000126883	NUP214
ENSG00000126934	MAP2K2
ENSG00000126945	HNRNPH2
ENSG00000126950	TMEM35
ENSG00000126953	TIMM8A
ENSG00000127022	CANX
ENSG00000127124	HIVEP3
ENSG00000127152	BCL11B
ENSG00000127184	COX7C
ENSG00000127191	TRAF2
ENSG00000127328	RAB3IP
ENSG00000127337	YEATS4
ENSG00000127419	TMEM175
ENSG00000127445	PIN1
ENSG00000127463	EMC1
ENSG00000127481	UBR4
ENSG00000127483	HP1BP3
ENSG00000127511	SIN3B
ENSG00000127526	SLC35E1
ENSG00000127603	MACF1
ENSG00000127616	SMARCA4
ENSG00000127666	TICAM1
ENSG00000127824	TUBA4A
ENSG00000127838	PNKD
ENSG00000127870	RNF6
ENSG00000127884	ECHS1
ENSG00000127914	AKAP9
ENSG00000128016	ZFP36
ENSG00000128050	PAICS
ENSG00000128052	KDR
ENSG00000128159	TUBGCP6
ENSG00000128185	DGCR6L
ENSG00000128228	SDF2L1
ENSG00000128245	YWHAH
ENSG00000128272	ATF4
ENSG00000128276	RFPL3
ENSG00000128283	CDC42EP1
ENSG00000128294	TPST2
ENSG00000128383	APOBEC3A
ENSG00000128394	APOBEC3F
ENSG00000128422	KRT17
ENSG00000128563	PRKRIP1
ENSG00000128564	VGF
ENSG00000128585	MKLN1
ENSG00000128590	DNAJB9
ENSG00000128591	FLNC
ENSG00000128595	CALU
ENSG00000128604	IRF5
ENSG00000128609	NDUFA5
ENSG00000128626	MRPS12
ENSG00000128641	MYO1B
ENSG00000128654	MTX2
ENSG00000128708	HAT1
ENSG00000128731	HERC2
ENSG00000128739	SNRPN
ENSG00000128829	EIF2AK4
ENSG00000128833	MYO5C
ENSG00000128951	DUT
ENSG00000128973	CLN6
ENSG00000129003	VPS13C
ENSG00000129009	ISLR
ENSG00000129083	COPB1
ENSG00000129084	PSMA1
ENSG00000129103	SUMF2
ENSG00000129116	PALLD
ENSG00000129128	SPCS3
ENSG00000129245	FXR2
ENSG00000129250	KIF1C
ENSG00000129315	CCNT1
ENSG00000129351	ILF3
